SENSNAME APS_input
SENSCASE p10_p90
RMS_SEED 1008
VALYSAR_APS_1_0_GF_GRF1_RESIDUAL_MAINRANGE 2190.438293481673
VALYSAR_APS_1_0_GF_GRF1_RESIDUAL_PERPRANGE 428.1794942285877
VALYSAR_APS_1_0_GF_GRF1_RESIDUAL_VERTRANGE 6.078989335220962
VALYSAR_APS_1_0_GF_GRF1_RESIDUAL_AZIMUTHANGLE 60.72682903361174
VALYSAR_APS_1_0_GF_GRF2_RESIDUAL_MAINRANGE 1058.762390911896
VALYSAR_APS_1_0_GF_GRF2_RESIDUAL_PERPRANGE 1080.248398381
VALYSAR_APS_1_0_GF_GRF2_RESIDUAL_VERTRANGE 5.67418215201333
VALYSAR_APS_1_0_GF_GRF2_RESIDUAL_AZIMUTHANGLE 78.1294155695617
VALYSAR_APS_1_0_GF_GRF3_RESIDUAL_MAINRANGE 1082.790269800963
VALYSAR_APS_1_0_GF_GRF3_RESIDUAL_PERPRANGE 957.2053557004127
VALYSAR_APS_1_0_GF_GRF3_RESIDUAL_VERTRANGE 12.53503547470782
VALYSAR_APS_1_0_GF_GRF3_RESIDUAL_AZIMUTHANGLE 9.84594157904386
THERYS_APS_1_0_GF_GRF1_RESIDUAL_MAINRANGE 3360.915018381473
THERYS_APS_1_0_GF_GRF1_RESIDUAL_PERPRANGE 1535.471565370489
THERYS_APS_1_0_GF_GRF1_RESIDUAL_VERTRANGE 4.986675189469394
THERYS_APS_1_0_GF_GRF1_TREND_AZIMUTH 279.5350261541601
THERYS_APS_1_0_GF_GRF1_TREND_STACKANGLE 0.006380704640469315
THERYS_APS_1_0_GF_GRF2_RESIDUAL_MAINRANGE 5828.404841822946
THERYS_APS_1_0_GF_GRF2_RESIDUAL_PERPRANGE 961.5122118340403
THERYS_APS_1_0_GF_GRF2_RESIDUAL_VERTRANGE 4.718615024336436
THERYS_APS_1_0_GF_GRF2_RESIDUAL_AZIMUTHANGLE 8.657181001033742
THERYS_APS_1_0_GF_GRF3_RESIDUAL_MAINRANGE 1607.305342428412
THERYS_APS_1_0_GF_GRF3_RESIDUAL_PERPRANGE 1605.801999911424
THERYS_APS_1_0_GF_GRF3_RESIDUAL_VERTRANGE 2.358702146564155
THERYS_APS_1_0_GF_GRF3_RESIDUAL_AZIMUTHANGLE 10.78347978760931
VOLON_APS_1_0_GF_GRF1_RESIDUAL_MAINRANGE 701.7227920446404
VOLON_APS_1_0_GF_GRF1_RESIDUAL_PERPRANGE 146.7604038520766
VOLON_APS_1_0_GF_GRF1_RESIDUAL_VERTRANGE 3.993358892758298
VOLON_APS_1_0_GF_GRF1_RESIDUAL_AZIMUTHANGLE 4.8495531342195
VOLON_APS_1_0_GF_GRF2_RESIDUAL_MAINRANGE 875.3506630712536
VOLON_APS_1_0_GF_GRF2_RESIDUAL_PERPRANGE 786.581273056235
VOLON_APS_1_0_GF_GRF2_RESIDUAL_VERTRANGE 3.683250132684439
VOLON_APS_1_0_GF_GRF2_RESIDUAL_AZIMUTHANGLE 5.480521528229676
VOLON_APS_1_0_GF_GRF3_RESIDUAL_MAINRANGE 700.990673019689
VOLON_APS_1_0_GF_GRF3_RESIDUAL_PERPRANGE 671.5168192434368
VOLON_APS_1_0_GF_GRF3_RESIDUAL_VERTRANGE 0.9076620500103079
VOLON_APS_1_0_GF_GRF3_RESIDUAL_AZIMUTHANGLE 3.004749657722413
