SENSNAME APS_input
SENSCASE p10_p90
RMS_SEED 1080
VALYSAR_APS_1_0_GF_GRF1_RESIDUAL_MAINRANGE 2710.867689769178
VALYSAR_APS_1_0_GF_GRF1_RESIDUAL_PERPRANGE 499.7518654938867
VALYSAR_APS_1_0_GF_GRF1_RESIDUAL_VERTRANGE 6.406140794865314
VALYSAR_APS_1_0_GF_GRF1_RESIDUAL_AZIMUTHANGLE 72.49066871269692
VALYSAR_APS_1_0_GF_GRF2_RESIDUAL_MAINRANGE 1305.630103030779
VALYSAR_APS_1_0_GF_GRF2_RESIDUAL_PERPRANGE 1380.792588727339
VALYSAR_APS_1_0_GF_GRF2_RESIDUAL_VERTRANGE 6.74311567126226
VALYSAR_APS_1_0_GF_GRF2_RESIDUAL_AZIMUTHANGLE 50.18340145498226
VALYSAR_APS_1_0_GF_GRF3_RESIDUAL_MAINRANGE 1275.70311933252
VALYSAR_APS_1_0_GF_GRF3_RESIDUAL_PERPRANGE 1342.231302582805
VALYSAR_APS_1_0_GF_GRF3_RESIDUAL_VERTRANGE 14.23591173068926
VALYSAR_APS_1_0_GF_GRF3_RESIDUAL_AZIMUTHANGLE 11.69747847042456
THERYS_APS_1_0_GF_GRF1_RESIDUAL_MAINRANGE 3493.957979916646
THERYS_APS_1_0_GF_GRF1_RESIDUAL_PERPRANGE 1343.143864546189
THERYS_APS_1_0_GF_GRF1_RESIDUAL_VERTRANGE 5.420263047428962
THERYS_APS_1_0_GF_GRF1_TREND_AZIMUTH 273.714643358914
THERYS_APS_1_0_GF_GRF1_TREND_STACKANGLE 0.005040078697931294
THERYS_APS_1_0_GF_GRF2_RESIDUAL_MAINRANGE 6158.258873182992
THERYS_APS_1_0_GF_GRF2_RESIDUAL_PERPRANGE 1041.602940862926
THERYS_APS_1_0_GF_GRF2_RESIDUAL_VERTRANGE 4.778700350782578
THERYS_APS_1_0_GF_GRF2_RESIDUAL_AZIMUTHANGLE 6.317854486572237
THERYS_APS_1_0_GF_GRF3_RESIDUAL_MAINRANGE 1369.239636446573
THERYS_APS_1_0_GF_GRF3_RESIDUAL_PERPRANGE 1391.141334451752
THERYS_APS_1_0_GF_GRF3_RESIDUAL_VERTRANGE 2.488355613420099
THERYS_APS_1_0_GF_GRF3_RESIDUAL_AZIMUTHANGLE 6.756286690577094
VOLON_APS_1_0_GF_GRF1_RESIDUAL_MAINRANGE 808.4677809047512
VOLON_APS_1_0_GF_GRF1_RESIDUAL_PERPRANGE 146.733339859197
VOLON_APS_1_0_GF_GRF1_RESIDUAL_VERTRANGE 3.742373969524653
VOLON_APS_1_0_GF_GRF1_RESIDUAL_AZIMUTHANGLE 5.421364496435504
VOLON_APS_1_0_GF_GRF2_RESIDUAL_MAINRANGE 725.3842877503332
VOLON_APS_1_0_GF_GRF2_RESIDUAL_PERPRANGE 999.7813272335334
VOLON_APS_1_0_GF_GRF2_RESIDUAL_VERTRANGE 5.387984576821154
VOLON_APS_1_0_GF_GRF2_RESIDUAL_AZIMUTHANGLE 4.015577293641404
VOLON_APS_1_0_GF_GRF3_RESIDUAL_MAINRANGE 708.6395640138074
VOLON_APS_1_0_GF_GRF3_RESIDUAL_PERPRANGE 710.354760632985
VOLON_APS_1_0_GF_GRF3_RESIDUAL_VERTRANGE 0.8404250880591334
VOLON_APS_1_0_GF_GRF3_RESIDUAL_AZIMUTHANGLE 4.098812890481438
