SENSNAME APS_input
SENSCASE p10_p90
RMS_SEED 1015
VALYSAR_APS_1_0_GF_GRF1_RESIDUAL_MAINRANGE 1587.82586292793
VALYSAR_APS_1_0_GF_GRF1_RESIDUAL_PERPRANGE 294.6208247421953
VALYSAR_APS_1_0_GF_GRF1_RESIDUAL_VERTRANGE 3.235108442297245
VALYSAR_APS_1_0_GF_GRF1_RESIDUAL_AZIMUTHANGLE 89.94340726708106
VALYSAR_APS_1_0_GF_GRF2_RESIDUAL_MAINRANGE 709.5186121492759
VALYSAR_APS_1_0_GF_GRF2_RESIDUAL_PERPRANGE 768.9664028759274
VALYSAR_APS_1_0_GF_GRF2_RESIDUAL_VERTRANGE 3.599895331342445
VALYSAR_APS_1_0_GF_GRF2_RESIDUAL_AZIMUTHANGLE 64.065858037938
VALYSAR_APS_1_0_GF_GRF3_RESIDUAL_MAINRANGE 741.3759625666268
VALYSAR_APS_1_0_GF_GRF3_RESIDUAL_PERPRANGE 685.4600667243114
VALYSAR_APS_1_0_GF_GRF3_RESIDUAL_VERTRANGE 6.270739935396197
VALYSAR_APS_1_0_GF_GRF3_RESIDUAL_AZIMUTHANGLE 9.051741764862129
THERYS_APS_1_0_GF_GRF1_RESIDUAL_MAINRANGE 2888.441828187674
THERYS_APS_1_0_GF_GRF1_RESIDUAL_PERPRANGE 1126.683535167861
THERYS_APS_1_0_GF_GRF1_RESIDUAL_VERTRANGE 4.02984626096502
THERYS_APS_1_0_GF_GRF1_TREND_AZIMUTH 276.5243828900535
THERYS_APS_1_0_GF_GRF1_TREND_STACKANGLE 0.0115821674948704
THERYS_APS_1_0_GF_GRF2_RESIDUAL_MAINRANGE 5458.541323320987
THERYS_APS_1_0_GF_GRF2_RESIDUAL_PERPRANGE 958.6357678645811
THERYS_APS_1_0_GF_GRF2_RESIDUAL_VERTRANGE 4.343505461364427
THERYS_APS_1_0_GF_GRF2_RESIDUAL_AZIMUTHANGLE 7.486733778176159
THERYS_APS_1_0_GF_GRF3_RESIDUAL_MAINRANGE 1308.549741807185
THERYS_APS_1_0_GF_GRF3_RESIDUAL_PERPRANGE 1387.140704572462
THERYS_APS_1_0_GF_GRF3_RESIDUAL_VERTRANGE 1.815874028766505
THERYS_APS_1_0_GF_GRF3_RESIDUAL_AZIMUTHANGLE 12.31042956562681
VOLON_APS_1_0_GF_GRF1_RESIDUAL_MAINRANGE 1169.315031298823
VOLON_APS_1_0_GF_GRF1_RESIDUAL_PERPRANGE 265.7794228316726
VOLON_APS_1_0_GF_GRF1_RESIDUAL_VERTRANGE 6.659002872582102
VOLON_APS_1_0_GF_GRF1_RESIDUAL_AZIMUTHANGLE 4.539477009451931
VOLON_APS_1_0_GF_GRF2_RESIDUAL_MAINRANGE 1412.930499528141
VOLON_APS_1_0_GF_GRF2_RESIDUAL_PERPRANGE 1371.192344610974
VOLON_APS_1_0_GF_GRF2_RESIDUAL_VERTRANGE 6.723254220815107
VOLON_APS_1_0_GF_GRF2_RESIDUAL_AZIMUTHANGLE 6.706065467212348
VOLON_APS_1_0_GF_GRF3_RESIDUAL_MAINRANGE 1096.931915062734
VOLON_APS_1_0_GF_GRF3_RESIDUAL_PERPRANGE 1120.389758578135
VOLON_APS_1_0_GF_GRF3_RESIDUAL_VERTRANGE 1.367255633686357
VOLON_APS_1_0_GF_GRF3_RESIDUAL_AZIMUTHANGLE 3.904349479815097
