SENSNAME APS_input
SENSCASE p10_p90
RMS_SEED 1062
VALYSAR_APS_1_0_GF_GRF1_RESIDUAL_MAINRANGE 1275.422795609634
VALYSAR_APS_1_0_GF_GRF1_RESIDUAL_PERPRANGE 235.3811920641675
VALYSAR_APS_1_0_GF_GRF1_RESIDUAL_VERTRANGE 3.172702314678066
VALYSAR_APS_1_0_GF_GRF1_RESIDUAL_AZIMUTHANGLE 71.11666462813399
VALYSAR_APS_1_0_GF_GRF2_RESIDUAL_MAINRANGE 573.236146883335
VALYSAR_APS_1_0_GF_GRF2_RESIDUAL_PERPRANGE 609.3573415122216
VALYSAR_APS_1_0_GF_GRF2_RESIDUAL_VERTRANGE 3.168901397408545
VALYSAR_APS_1_0_GF_GRF2_RESIDUAL_AZIMUTHANGLE 92.20848696586644
VALYSAR_APS_1_0_GF_GRF3_RESIDUAL_MAINRANGE 569.2890248085549
VALYSAR_APS_1_0_GF_GRF3_RESIDUAL_PERPRANGE 569.8802020463503
VALYSAR_APS_1_0_GF_GRF3_RESIDUAL_VERTRANGE 5.147104628227632
VALYSAR_APS_1_0_GF_GRF3_RESIDUAL_AZIMUTHANGLE 8.994562534455767
THERYS_APS_1_0_GF_GRF1_RESIDUAL_MAINRANGE 3895.1421503881
THERYS_APS_1_0_GF_GRF1_RESIDUAL_PERPRANGE 1912.958696806944
THERYS_APS_1_0_GF_GRF1_RESIDUAL_VERTRANGE 6.422417879595041
THERYS_APS_1_0_GF_GRF1_TREND_AZIMUTH 283.0546042201356
THERYS_APS_1_0_GF_GRF1_TREND_STACKANGLE 0.01521491650755694
THERYS_APS_1_0_GF_GRF2_RESIDUAL_MAINRANGE 6867.416164850385
THERYS_APS_1_0_GF_GRF2_RESIDUAL_PERPRANGE 1218.021086830282
THERYS_APS_1_0_GF_GRF2_RESIDUAL_VERTRANGE 6.663552030281262
THERYS_APS_1_0_GF_GRF2_RESIDUAL_AZIMUTHANGLE 11.0807227598571
THERYS_APS_1_0_GF_GRF3_RESIDUAL_MAINRANGE 1874.856827202555
THERYS_APS_1_0_GF_GRF3_RESIDUAL_PERPRANGE 1859.6890291092
THERYS_APS_1_0_GF_GRF3_RESIDUAL_VERTRANGE 2.676434774697047
THERYS_APS_1_0_GF_GRF3_RESIDUAL_AZIMUTHANGLE 7.341561104392964
VOLON_APS_1_0_GF_GRF1_RESIDUAL_MAINRANGE 1176.421028003108
VOLON_APS_1_0_GF_GRF1_RESIDUAL_PERPRANGE 263.4949120855953
VOLON_APS_1_0_GF_GRF1_RESIDUAL_VERTRANGE 6.625295149854592
VOLON_APS_1_0_GF_GRF1_RESIDUAL_AZIMUTHANGLE 4.163549453379246
VOLON_APS_1_0_GF_GRF2_RESIDUAL_MAINRANGE 1212.77723665832
VOLON_APS_1_0_GF_GRF2_RESIDUAL_PERPRANGE 1319.684533206538
VOLON_APS_1_0_GF_GRF2_RESIDUAL_VERTRANGE 6.580477979172512
VOLON_APS_1_0_GF_GRF2_RESIDUAL_AZIMUTHANGLE 4.896186857632008
VOLON_APS_1_0_GF_GRF3_RESIDUAL_MAINRANGE 1075.08823447192
VOLON_APS_1_0_GF_GRF3_RESIDUAL_PERPRANGE 1084.134369026195
VOLON_APS_1_0_GF_GRF3_RESIDUAL_VERTRANGE 1.327132175622931
VOLON_APS_1_0_GF_GRF3_RESIDUAL_AZIMUTHANGLE 5.348698706288134
