SENSNAME APS_input
SENSCASE p10_p90
RMS_SEED 1048
VALYSAR_APS_1_0_GF_GRF1_RESIDUAL_MAINRANGE 1451.90528718922
VALYSAR_APS_1_0_GF_GRF1_RESIDUAL_PERPRANGE 402.5695604703123
VALYSAR_APS_1_0_GF_GRF1_RESIDUAL_VERTRANGE 5.015420617636767
VALYSAR_APS_1_0_GF_GRF1_RESIDUAL_AZIMUTHANGLE 85.37029269092243
VALYSAR_APS_1_0_GF_GRF2_RESIDUAL_MAINRANGE 720.1840868975285
VALYSAR_APS_1_0_GF_GRF2_RESIDUAL_PERPRANGE 788.746366855544
VALYSAR_APS_1_0_GF_GRF2_RESIDUAL_VERTRANGE 4.757344821264128
VALYSAR_APS_1_0_GF_GRF2_RESIDUAL_AZIMUTHANGLE 75.08486724173379
VALYSAR_APS_1_0_GF_GRF3_RESIDUAL_MAINRANGE 856.3290989655391
VALYSAR_APS_1_0_GF_GRF3_RESIDUAL_PERPRANGE 813.1459875420657
VALYSAR_APS_1_0_GF_GRF3_RESIDUAL_VERTRANGE 8.182776601279647
VALYSAR_APS_1_0_GF_GRF3_RESIDUAL_AZIMUTHANGLE 12.16553416223473
THERYS_APS_1_0_GF_GRF1_RESIDUAL_MAINRANGE 2363.988448324523
THERYS_APS_1_0_GF_GRF1_RESIDUAL_PERPRANGE 1228.897338248107
THERYS_APS_1_0_GF_GRF1_RESIDUAL_VERTRANGE 4.102827685879167
THERYS_APS_1_0_GF_GRF1_TREND_AZIMUTH 281.6184775367859
THERYS_APS_1_0_GF_GRF1_TREND_STACKANGLE 0.004672726430059606
THERYS_APS_1_0_GF_GRF2_RESIDUAL_MAINRANGE 4595.008320456092
THERYS_APS_1_0_GF_GRF2_RESIDUAL_PERPRANGE 836.073345714482
THERYS_APS_1_0_GF_GRF2_RESIDUAL_VERTRANGE 3.598627630454368
THERYS_APS_1_0_GF_GRF2_RESIDUAL_AZIMUTHANGLE 7.752611590130104
THERYS_APS_1_0_GF_GRF3_RESIDUAL_MAINRANGE 1192.367800112872
THERYS_APS_1_0_GF_GRF3_RESIDUAL_PERPRANGE 1057.849770551728
THERYS_APS_1_0_GF_GRF3_RESIDUAL_VERTRANGE 1.488803102864016
THERYS_APS_1_0_GF_GRF3_RESIDUAL_AZIMUTHANGLE 7.843939961751363
VOLON_APS_1_0_GF_GRF1_RESIDUAL_MAINRANGE 601.6292408046107
VOLON_APS_1_0_GF_GRF1_RESIDUAL_PERPRANGE 156.5130852506757
VOLON_APS_1_0_GF_GRF1_RESIDUAL_VERTRANGE 3.176359879959151
VOLON_APS_1_0_GF_GRF1_RESIDUAL_AZIMUTHANGLE 4.349494975597956
VOLON_APS_1_0_GF_GRF2_RESIDUAL_MAINRANGE 741.262974474364
VOLON_APS_1_0_GF_GRF2_RESIDUAL_PERPRANGE 622.902030398614
VOLON_APS_1_0_GF_GRF2_RESIDUAL_VERTRANGE 3.504035257102093
VOLON_APS_1_0_GF_GRF2_RESIDUAL_AZIMUTHANGLE 5.885408587331042
VOLON_APS_1_0_GF_GRF3_RESIDUAL_MAINRANGE 520.8287099883648
VOLON_APS_1_0_GF_GRF3_RESIDUAL_PERPRANGE 585.3756399256931
VOLON_APS_1_0_GF_GRF3_RESIDUAL_VERTRANGE 0.6327602331425084
VOLON_APS_1_0_GF_GRF3_RESIDUAL_AZIMUTHANGLE 3.590855356475685
