SENSNAME APS_input
SENSCASE p10_p90
RMS_SEED 1004
VALYSAR_APS_1_0_GF_GRF1_RESIDUAL_MAINRANGE 2443.502378330764
VALYSAR_APS_1_0_GF_GRF1_RESIDUAL_PERPRANGE 410.2681344244301
VALYSAR_APS_1_0_GF_GRF1_RESIDUAL_VERTRANGE 5.225014677644843
VALYSAR_APS_1_0_GF_GRF1_RESIDUAL_AZIMUTHANGLE 46.25645157185766
VALYSAR_APS_1_0_GF_GRF2_RESIDUAL_MAINRANGE 1222.011831832581
VALYSAR_APS_1_0_GF_GRF2_RESIDUAL_PERPRANGE 1308.203607789388
VALYSAR_APS_1_0_GF_GRF2_RESIDUAL_VERTRANGE 6.29142010363658
VALYSAR_APS_1_0_GF_GRF2_RESIDUAL_AZIMUTHANGLE 89.61237626206801
VALYSAR_APS_1_0_GF_GRF3_RESIDUAL_MAINRANGE 1125.914943062236
VALYSAR_APS_1_0_GF_GRF3_RESIDUAL_PERPRANGE 1328.150082694042
VALYSAR_APS_1_0_GF_GRF3_RESIDUAL_VERTRANGE 8.27223718793546
VALYSAR_APS_1_0_GF_GRF3_RESIDUAL_AZIMUTHANGLE 8.746032743902543
THERYS_APS_1_0_GF_GRF1_RESIDUAL_MAINRANGE 3597.456826653726
THERYS_APS_1_0_GF_GRF1_RESIDUAL_PERPRANGE 1985.89092381026
THERYS_APS_1_0_GF_GRF1_RESIDUAL_VERTRANGE 6.799609629841701
THERYS_APS_1_0_GF_GRF1_TREND_AZIMUTH 277.0481792886301
THERYS_APS_1_0_GF_GRF1_TREND_STACKANGLE 0.004192441402830519
THERYS_APS_1_0_GF_GRF2_RESIDUAL_MAINRANGE 7758.242745710124
THERYS_APS_1_0_GF_GRF2_RESIDUAL_PERPRANGE 1171.655962942943
THERYS_APS_1_0_GF_GRF2_RESIDUAL_VERTRANGE 6.840222043348457
THERYS_APS_1_0_GF_GRF2_RESIDUAL_AZIMUTHANGLE 10.6410239713084
THERYS_APS_1_0_GF_GRF3_RESIDUAL_MAINRANGE 1802.549493682158
THERYS_APS_1_0_GF_GRF3_RESIDUAL_PERPRANGE 1793.604997057732
THERYS_APS_1_0_GF_GRF3_RESIDUAL_VERTRANGE 2.882036134282552
THERYS_APS_1_0_GF_GRF3_RESIDUAL_AZIMUTHANGLE 12.16378757696228
VOLON_APS_1_0_GF_GRF1_RESIDUAL_MAINRANGE 1211.563129034737
VOLON_APS_1_0_GF_GRF1_RESIDUAL_PERPRANGE 252.3544833463398
VOLON_APS_1_0_GF_GRF1_RESIDUAL_VERTRANGE 6.007030452231747
VOLON_APS_1_0_GF_GRF1_RESIDUAL_AZIMUTHANGLE 6.918074164355213
VOLON_APS_1_0_GF_GRF2_RESIDUAL_MAINRANGE 1192.482850933314
VOLON_APS_1_0_GF_GRF2_RESIDUAL_PERPRANGE 1305.451933368015
VOLON_APS_1_0_GF_GRF2_RESIDUAL_VERTRANGE 6.516933541668708
VOLON_APS_1_0_GF_GRF2_RESIDUAL_AZIMUTHANGLE 4.538418562763004
VOLON_APS_1_0_GF_GRF3_RESIDUAL_MAINRANGE 1105.977063267994
VOLON_APS_1_0_GF_GRF3_RESIDUAL_PERPRANGE 889.6866581251247
VOLON_APS_1_0_GF_GRF3_RESIDUAL_VERTRANGE 1.137078594406864
VOLON_APS_1_0_GF_GRF3_RESIDUAL_AZIMUTHANGLE 3.740848444996311
