SENSNAME APS_input
SENSCASE p10_p90
RMS_SEED 1052
VALYSAR_APS_1_0_GF_GRF1_RESIDUAL_MAINRANGE 2061.297336480086
VALYSAR_APS_1_0_GF_GRF1_RESIDUAL_PERPRANGE 468.9030076019284
VALYSAR_APS_1_0_GF_GRF1_RESIDUAL_VERTRANGE 5.764272010662184
VALYSAR_APS_1_0_GF_GRF1_RESIDUAL_AZIMUTHANGLE 63.9026711632638
VALYSAR_APS_1_0_GF_GRF2_RESIDUAL_MAINRANGE 1009.014861956534
VALYSAR_APS_1_0_GF_GRF2_RESIDUAL_PERPRANGE 921.7294442928321
VALYSAR_APS_1_0_GF_GRF2_RESIDUAL_VERTRANGE 5.732954473161782
VALYSAR_APS_1_0_GF_GRF2_RESIDUAL_AZIMUTHANGLE 68.90300516521046
VALYSAR_APS_1_0_GF_GRF3_RESIDUAL_MAINRANGE 1062.945827755233
VALYSAR_APS_1_0_GF_GRF3_RESIDUAL_PERPRANGE 1041.834509375473
VALYSAR_APS_1_0_GF_GRF3_RESIDUAL_VERTRANGE 9.900418278388646
VALYSAR_APS_1_0_GF_GRF3_RESIDUAL_AZIMUTHANGLE 10.85172503184168
THERYS_APS_1_0_GF_GRF1_RESIDUAL_MAINRANGE 3762.944446357736
THERYS_APS_1_0_GF_GRF1_RESIDUAL_PERPRANGE 1786.888853800237
THERYS_APS_1_0_GF_GRF1_RESIDUAL_VERTRANGE 6.495116314404083
THERYS_APS_1_0_GF_GRF1_TREND_AZIMUTH 273.065512334612
THERYS_APS_1_0_GF_GRF1_TREND_STACKANGLE 0.01470449698910736
THERYS_APS_1_0_GF_GRF2_RESIDUAL_MAINRANGE 7503.967879283643
THERYS_APS_1_0_GF_GRF2_RESIDUAL_PERPRANGE 1191.001198252487
THERYS_APS_1_0_GF_GRF2_RESIDUAL_VERTRANGE 6.848890429610919
THERYS_APS_1_0_GF_GRF2_RESIDUAL_AZIMUTHANGLE 10.60591777441181
THERYS_APS_1_0_GF_GRF3_RESIDUAL_MAINRANGE 1921.183384194393
THERYS_APS_1_0_GF_GRF3_RESIDUAL_PERPRANGE 1842.099934008309
THERYS_APS_1_0_GF_GRF3_RESIDUAL_VERTRANGE 2.689746976730612
THERYS_APS_1_0_GF_GRF3_RESIDUAL_AZIMUTHANGLE 9.008428750932627
VOLON_APS_1_0_GF_GRF1_RESIDUAL_MAINRANGE 937.0950048632687
VOLON_APS_1_0_GF_GRF1_RESIDUAL_PERPRANGE 220.2666036564203
VOLON_APS_1_0_GF_GRF1_RESIDUAL_VERTRANGE 5.662379386853702
VOLON_APS_1_0_GF_GRF1_RESIDUAL_AZIMUTHANGLE 6.510531597680627
VOLON_APS_1_0_GF_GRF2_RESIDUAL_MAINRANGE 1112.680593562378
VOLON_APS_1_0_GF_GRF2_RESIDUAL_PERPRANGE 805.0908370654159
VOLON_APS_1_0_GF_GRF2_RESIDUAL_VERTRANGE 4.866827620402923
VOLON_APS_1_0_GF_GRF2_RESIDUAL_AZIMUTHANGLE 5.095023664627124
VOLON_APS_1_0_GF_GRF3_RESIDUAL_MAINRANGE 699.4915284247932
VOLON_APS_1_0_GF_GRF3_RESIDUAL_PERPRANGE 925.8758678024321
VOLON_APS_1_0_GF_GRF3_RESIDUAL_VERTRANGE 1.120773896492763
VOLON_APS_1_0_GF_GRF3_RESIDUAL_AZIMUTHANGLE 3.930275960770069
